row_id,fac,direction_number,direction_name,primary_theme,secondary_theme,classification_confidence,classified_on,classification_notes,classification_status
953_3,953,3,Quality & Patient Experience,PAT,NA,high,full,"Clear patient experience and quality focus. Digital tools mentioned but serve quality/safety goals (PAT), not digital transformation itself (INN). All actions center on patient outcomes, experience, safety, and quality improvement.",ok
953_4,953,4,Thriving People and Teams,WRK,INN,high,full,"Primary WRK: Core focus on workforce development, leadership cultivation, professional growth, and team-based models. Secondary INN: Substantial emphasis on innovative education delivery (AR/VR technologies) and new training models. The 'Innovate education' actions refer to staff/workforce education (professional development), not academic medical education, thus WRK not RES.",ok
953_5,953,5,Social Responsibility,EDI,ORG,high,full,"Primary EDI: Core focus on health equity, equitable access, inclusion, belonging, diversity in leadership. Secondary ORG: Environmental sustainability and stewardship are organizational culture/operational excellence themes. Environmental components are substantial enough to warrant secondary classification.",ok
953_6,953,6,Digital Health & Artificial Intelligence,INN,NA,high,full,"Clear focus on digital transformation, HIS implementation, AI adoption, and data analytics. All actions align with innovation and digital health. No substantial secondary theme present.",ok
953_7,953,7,Growth & Investment,FIN,INF,high,full,"Primary is FIN: core intent is revenue diversification and financial sustainability ('grow and diversify revenue streams to ensure sustainable operations'). Secondary is INF: substantial infrastructure focus in both description ('infrastructure development') and actions (campus transformation, master plan, Critical Care Centre, infrastructure renewal). Innovation mentioned in description but not substantively actioned.",ok
955_1,955,1,Excellence in Care,PAT,NA,high,full,NA,ok
955_2,955,2,A Great Place to Work,WRK,EDI,high,full,"Primary WRK: Core focus on workforce attraction, retention, career development, and learning culture. Secondary EDI: Explicit commitment to applying EDI principles to organizational standards and practices represents substantial secondary focus, not just passing mention.",ok
955_3,955,3,Innovation and System Leadership,INN,PAT,high,full,"Primary INN: Core focus on innovation, technology leverage, turning ideas into solutions, smart risk-taking. Secondary PAT: Strong patient-centred emphasis in co-design and care models, though innovation is the strategic vehicle.",ok
955_4,955,4,Intentional Partnerships,PAR,ACC,high,full,"Primary PAR: Core focus on partnerships, collaboration, and regional network role. Secondary ACC: First action addresses patient navigation of healthcare system, which is access-focused. Community collaboration and academic partnerships reinforce PAR.",ok
957_1,957,1,Care,PAT,INN,high,full,Primary theme is clearly patient-centred care and quality ('best care possible'). Secondary theme INN is substantially present through explicit focus on innovation and technology to enable care. The 'nothing about us without us' culture reinforces patient engagement (PAT). Workforce elements present but serve the care quality goal rather than being a distinct strategic focus.,ok
957_2,957,2,Compassion,ORG,EDI,high,full,"Primary ORG: Core focus on organizational values and culture (compassion as a guiding principle for how the institution operates). Secondary EDI: Explicit emphasis on equity, inclusion, diversity, and ensuring everyone feels welcomed and safe. Actions integrate both cultural values and EDI commitments.",ok
957_3,957,3,Connection,PAR,ACC,high,full,"Primary theme is PAR due to explicit focus on community partnerships, system collaboration, and building connections. Secondary theme is ACC based on 'equitable access to care, as close to home as possible' which directly addresses access and care delivery. Patient experience mentioned but is secondary to the partnership and access focus.",ok
957_4,957,4,Our People,WRK,NA,high,full,NA,ok
958_1,958,1,Enrich the quality of care for patients,PAT,ACC,high,full,"Primary theme is PAT based on direction name ('quality of care for patients'), patient-partnered care emphasis, and patient experience focus. Secondary theme is ACC due to substantial focus on access to care, care delivery approaches, and integrated care delivery across the continuum. Partnership action could suggest PAR, but it's framed as a means to improve access and care delivery rather than as a strategic end itself. Digital and infrastructure actions are enablers supporting the core patient quality and access goals.",ok
958_2,958,2,Ignite the power of people,WRK,NA,high,full,"Clear workforce focus: leadership development, workforce planning and sustainability, engagement, well-being, and safe work environment. All actions center on staff experience and organizational culture for employees. No substantial secondary theme present.",ok
958_3,958,3,Nurture our social responsibility,EDI,PAR,medium,full,"Primary EDI based on two of five actions explicitly focused on Indigenous engagement and EDIA. Secondary PAR reflects community partnerships, philanthropy, and system navigation leadership. Financial stewardship and environmental sustainability actions present but subordinate to equity/community focus. Environmental sustainability noted as rare ORG element but not dominant enough to classify.",ok
958_4,958,4,Accelerate discovery,RES,INN,high,full,"Primary RES: Core focus on cutting-edge research, practice-changing research, and multidisciplinary education/training of health professionals. Secondary INN: Innovation platform and ecosystem development is substantial but serves the research mission.",ok
959_1,959,1,Providing Quality People-Centred Care,PAT,ACC,high,full,"Primary PAT: Core focus on patient-centred care, quality improvement, and safety. Secondary ACC: Substantial emphasis on expanding access (acute, emergency, pediatric, mental health services), improving care transitions, and navigation. Infrastructure investments (robotics, hybrid OR) serve the quality and access goals rather than being infrastructure-focused.",ok
959_2,959,2,Empowering Human Potential,WRK,ORG,high,full,"Primary WRK: Core focus on workforce recruitment, retention, investment, and wellness. Secondary ORG: Building unified culture and breaking down silos reflects organizational culture transformation beyond just HR practices.",ok
959_3,959,3,Advancing Equity Through Social Accountability,EDI,ACC,high,full,"Primary EDI: Core focus on health equity, Indigenous cultural safety, anti-racism, discrimination, inclusion, and French language services. Secondary ACC: Substantial emphasis on improving access to mental health services and older adult care. The direction explicitly frames equity work through both cultural safety/inclusion (EDI) and service access improvements (ACC).",ok
959_4,959,4,Achieving Healthcare Excellence Through Education and Research,RES,WRK,high,full,"Primary RES: Core focus on research programs, academic partnerships, and establishing an Academic Health Sciences Network. Secondary WRK: Third action explicitly addresses professional development, recruitment and retention through education culture. The education referenced is dual-purpose: academic mission (RES) and workforce development (WRK).",ok
959_5,959,5,Strengthening Organizational Sustainability,FIN,INN,high,full,"Primary is FIN: financial strength, efficiency, long-term planning, and equitable funding are core. Secondary is INN: IT infrastructure expansion and AI adoption are substantial. Eco-friendly practices (environmental sustainability) would fall under ORG per taxonomy rules, but are minor relative to financial and digital themes. Philanthropy supports financial sustainability goal.",ok
961_1,961,1,Catalyze impactful research by creating and supporting unique Innovation Hubs of interdisciplinary research teams,RES,NA,high,full,"Clear research focus: creating Innovation Hubs with interdisciplinary research teams in specific clinical domains (atherosclerosis, arrhythmias, heart failure, etc.). This is core academic/research mission activity, not clinical service delivery or innovation in the INN sense (digital/tech adoption).",ok
961_2,961,2,Support and enhance our fundamental and translational research enterprise,RES,NA,high,name_description,NA,ok
961_3,961,3,Catalyse innovation and excellence in Clinical Research,RES,INN,high,full,"Primary RES: Core focus on clinical research programs, investigator-initiated trials, and research infrastructure. Secondary INN: Substantial emphasis on innovation (innovative research, data science, pharmaco-genomics) and digital/analytical capabilities to advance research.",ok
961_4,961,4,Build cross-cutting initiatives to facilitate research,RES,PAR,high,name_description,"Primary RES: Core focus on research infrastructure (grant support, integrity, trainee recruitment, promotion). Secondary PAR: Regional partnership and industry engagement represent substantial external collaboration to advance research mission.",ok
962_1,962,1,People First,WRK,PAT,high,full,"Primary WRK: Two of three key actions focus explicitly on workforce (inclusive workplace, team member tools/wellness/development). Secondary PAT: First action emphasizes patient-centred culture and co-design with patient partners. While the direction name and opening description suggest equal weight, the actions reveal stronger workforce emphasis.",ok
962_2,962,2,Safe and Quality Care,PAT,ACC,high,full,"Primary PAT: Core focus on quality improvement, patient safety, consistent care experiences, and clinical excellence ('best care, every time'). Secondary ACC: Substantial emphasis on patient flow, access to services, and seamless care transitions across the hospital system. Data/research integration serves quality improvement goals rather than academic mission.",ok
962_3,962,3,How We Work,INF,ACC,high,full,"Primary INF: Focus on operational transformation, regional system integration across sites, physical infrastructure (new hospital), and internal organizational restructuring. Secondary ACC: Interprofessional teams and virtual care delivery models directly impact care delivery and access. Technology use here serves operational efficiency and care delivery, not digital transformation as strategic innovation (INN).",ok
963_1,963,1,"Together, empowering a meaningful patient journey",PAT,NA,high,full,"Clear patient experience focus: patient-centred care, patient/family partnerships, quality outcomes. Data collection mentioned serves quality improvement (PAT), not digital transformation per se.",ok
963_2,963,2,"Together, advancing a culture of team wellness",WRK,NA,high,full,"Clear workforce focus: team wellness, belonging, engagement, staff empowerment, leadership development. While quality care is mentioned as an outcome, the strategic intent is staff-centered culture and development.",ok
963_3,963,3,"Together, nurturing our Alliance ecosystem",PAR,FIN,high,full,Primary focus on Alliance ecosystem and strengthening partnerships. Financial sustainability is a substantial secondary component given 'sustainable finances' action and infrastructure investment context. Infrastructure mentioned but serves the partnership/alliance goals rather than being the strategic intent.,ok
963_4,963,4,"Together, enriching partnerships and growing community relationships",PAR,ACC,high,full,"Primary PAR: explicit focus on partnerships, community relationships, and OHT participation. Secondary ACC: 'seamless system of care' and collaborative response to community needs reflect integrated care delivery and access goals.",ok
963_5,963,5,"Champion diversity, equity and inclusion in everything we do",EDI,NA,high,full,NA,ok
964_1,964,1,"Equity, Diversity & Inclusion (EDI)",EDI,WRK,high,name_description,"Clear EDI focus with anti-racism, Indigenous rights (TRC, UNDRIP), and EDI policy review. Secondary WRK assigned due to substantial workforce component in 'Sustainable Indigenous Recruitment and Retention' and 'Trauma Informed Care Training' for staff.",ok
964_2,964,2,Mental Health & Addictions,ACC,PAR,high,name_description,"Primary focus is expanding access to mental health and addictions services (rapid access clinic, urgent psychiatry, ED counsellor, inpatient facility). Secondary theme reflects partnership exploration with established treatment centres. All actions center on service delivery and access expansion.",ok
964_3,964,3,"Future Planning, Infrastructure & Growth",INF,FIN,high,name_only,"Primary focus on infrastructure expansion (beds, MRI, ED renovations, facilities). Secondary theme FIN reflects explicit financial stability goal and implicit resource planning for growth. Staffing mentioned under 'Sustainability' but infrastructure dominates the strategic intent.",ok
964_4,964,4,Investing In Our People,WRK,NA,high,name_description,"All actions directly relate to workforce: staff experience, HR, financial incentives, leadership development/succession, work culture, and Indigenous midwifery supports (workforce-specific). Clear WRK focus with no substantial secondary theme.",ok
964_5,964,5,High Quality Patient Experience & Care,PAT,EDI,high,name_description,"Primary PAT: Core focus on patient experience, quality of care, patient safety, patient-centered care, and quality improvement (BPSO, accreditation). Secondary EDI: Substantial Indigenous-specific initiatives (Indigenous Transitions Facilitator, Accreditation for Indigenous Services) warrant secondary classification. Clinical Scholar could suggest RES but appears focused on quality improvement rather than research/academic mission.",ok
964_6,964,6,Innovation / Technology - Digital Transformation,INN,ACC,high,name_description,"Primary INN: Clear digital transformation focus with EMR expansion, e-referral, AI, and technology adoption. Secondary ACC: Several actions directly improve access (e-referral expansion, self-registration kiosk) and service delivery models (radiology, interpreter services).",ok
964_7,964,7,External Partnerships,PAR,EDI,high,name_description,"Primary PAR: Focus on external partnerships and relationships with diverse community organizations, health authorities, and educational institutions. Secondary EDI: Substantial emphasis on Indigenous partnerships (Tribal Councils, SLFNHA), social determinants of health, affordable housing equity, and social justice — these are not merely mentioned but represent core partnership objectives.",ok
965_1,965,1,Compassionate Person-Centred Care,PAT,EDI,high,full,"Primary is PAT based on core intent of patient-centred care, empowerment, and patient confidence. Secondary is EDI due to substantial focus on Indigenous Health Work Plan, DEI data strategy, and DEI education. Partnership actions (community integration, care coordination) serve the patient experience goal rather than representing a distinct strategic thrust.",ok
965_2,965,2,Healthy and Supportive Organization,WRK,ORG,high,full,"Primary WRK: Core focus on workforce health, safety, attendance, and leadership support for staff wellbeing. Secondary ORG: Includes operational excellence and people-focused leadership standards as organizational culture elements. Workplace safety and violence reduction are workforce-focused, not infrastructure.",ok
965_3,965,3,Strengthening Our Operations,INF,ACC,high,full,"Primary INF: Core focus on operational excellence, project management frameworks, risk management, resource alignment, and efficiency. Secondary ACC: Substantial emphasis on service delivery models, wait times recovery, and care transformation to meet population needs. Research mention is limited and embedded within broader operational improvement context, not a standalone academic mission focus.",ok
967_1,967,1,Recovery,ACC,INF,medium,name_description,Direction name 'Recovery' suggests post-pandemic context. Actions span multiple themes but 'Enhancing access to care' and 'Establishing physical capacity' are most concrete and central. Primary ACC reflects access focus; secondary INF reflects physical capacity/infrastructure. 'Operational excellence' and 'culture of quality and safety' are supporting elements rather than primary strategic intent. 'Advancing innovation' too vague without detail to warrant INN classification.,ok
967_2,967,2,People,WRK,EDI,high,name_description,"Primary WRK: Core focus on people/workforce (wellbeing, high performing team, engagement). Secondary EDI: Explicit EDI and reconciliation action. Patient inspiration is framing context, not a patient experience initiative. Environmental/social responsibility noted but subordinate to workforce themes.",ok
967_3,967,3,Integration,PAR,ACC,high,name_description,Primary PAR: 'health system integration' and 'collaborative partnerships' clearly indicate external integration and partnerships. Secondary ACC: 'sustainable models of care' and 'transitions in care' reflect care delivery and access. Integration as a strategic direction fundamentally concerns how the hospital connects with the broader system.,ok
968_1,968,1,Quality Care and Safety,PAT,ORG,high,full,"Primary PAT: Core focus on patient safety, quality care, patient/family listening, and continuous quality improvement. Secondary ORG: 'Made-in-Muskoka Healthcare model' represents organizational identity/branding and unifying sites under a service excellence framework — organizational culture element.",ok
968_2,968,2,Partnerships and Collaboration,PAR,ACC,high,full,"Primary PAR: Core focus on partnerships, collaboration, and relationships with external partners and community physicians. Secondary ACC: 'Seamless, innovative system of care' and multi-site unification reflect integrated care delivery and access goals. The Made-in-Muskoka model appears to be a partnership-driven approach to care integration.",ok
968_3,968,3,Innovative Future,INN,FIN,high,full,"Primary INN based on innovation focus, technology leverage, and service model expansion. Secondary FIN due to explicit financial stewardship and operational efficiency goals. Environmental sustainability noted but subordinate to innovation/efficiency themes.",ok
968_4,968,4,Our Team is Our Strength,WRK,EDI,high,full,"Primary WRK: Core focus on workplace culture, staff feeling valued/connected, retention, and learning organization. Secondary EDI: Explicit action to embed IDEA into organizational culture and systems warrants secondary classification given its substantial presence in the actions.",ok
969_1,969,1,We Care.,PAT,INN,high,full,"Primary focus is patient-centred care, quality, and personalized care delivery (PAT). Strong secondary theme of innovation through technology adoption, real-time data, and digital tools to enable that personalized care (INN). Both themes are substantially represented in description and actions.",ok
969_2,969,2,We Lead.,ACC,PAR,high,full,"Primary focus is on access and care delivery model redesign (stepped care, continuum of care, efficiency, keeping patients in communities). Secondary theme is partnerships given explicit emphasis on co-design with partners and purposeful partnerships. Patient/family empowerment supports ACC as patient-centered access strategy.",ok
969_3,969,3,We Unite.,WRK,EDI,high,full,"Primary WRK: Core focus on workforce development, engagement, wellbeing, resilience, and being an employer of choice. Secondary EDI: Substantial emphasis on creating a diverse and inclusive workplace that champions and empowers people. The interprofessional team-based care is a workforce development strategy rather than a care delivery model focus.",ok
970_1,970,1,Patients,PAT,EDI,high,full,"Primary theme is clearly PAT: patient-centred care, safety, quality, outcomes, patient engagement, co-design. Secondary theme EDI is substantially present through Indigenous cultural safety, Indigenous Health Strategy, and equity-responsive care for diverse populations.",ok
970_2,970,2,People,WRK,EDI,high,full,"Primary is clearly WRK: recruitment, retention, well-being, development, engagement, psychological safety, culture of recognition. Secondary is EDI: substantial focus on DEI-B roadmap, Indigenous Health Strategy, and inclusion/belonging as a distinct strategic component.",ok
970_3,970,3,Partners,PAR,RES,high,full,"Primary theme is clearly PAR - all actions focus on external partnerships (healthcare orgs, community, primary care). Secondary theme RES assigned due to explicit mention of academic partnerships and research participation, though these are supporting elements rather than the core strategic intent.",ok
970_4,970,4,Progress,INF,INN,high,full,"Primary is INF due to dominant focus on facilities redevelopment, infrastructure renewal, and capital planning. Secondary is INN for digital health strategy and health information system implementation. Financial sustainability (multi-year plan) and environmental sustainability are present but serve the broader infrastructure/operational goals. Clinical services plan addresses access but is framed within the infrastructure context.",ok
972_1,972,1,Serve,PAT,ACC,high,full,"Primary PAT: Core focus on excellent care, health experiences and outcomes, quality and safety. Secondary ACC: Growing specialized services indicates expansion of service delivery and access to care for target populations.",ok
972_2,972,2,Discover,RES,PAR,high,full,"Primary RES: Core focus on research advancement, education, knowledge mobilization, and academic training programs. Secondary PAR: Explicit emphasis on building partnerships to expand training hub and disseminating insights system-wide. The 'advanced training' clearly refers to academic/professional education programs, not staff development.",ok
972_3,972,3,Lead,PAR,INN,high,full,"Primary focus on partnerships and system integration ('trusted partners', 'integrated care models with partners', 'one system', 'build capacity for community- and primary care-based' services). Secondary theme of innovation is substantial ('innovate', 'innovative integrated care models'). Leadership and advocacy here are mechanisms for achieving partnership and integration goals, not governance-focused.",ok
972_4,972,4,Inspire,WRK,ORG,high,full,"Primary WRK: Core focus on workforce training, learning, growth, staff well-being, and empowerment. Secondary ORG: Substantial emphasis on cultivating organizational culture, belonging, and community identity. Both themes are strongly represented in description and actions.",ok
973_1,973,1,Excellent Quality Service,PAT,ACC,high,full,"Primary theme is clearly patient experience and quality (patient-centred care, satisfaction monitoring). Secondary theme is access (expanding geriatric clinic outreach to communities). Cultural competency training could suggest EDI, but in context it serves patient-centred care delivery. Website strategy supports both patient access to information and experience.",ok
973_2,973,2,Quality Infrastructure,INF,FIN,high,full,"Despite the misleading 'Quality' label, this direction is fundamentally about infrastructure and operations. Actions focus on capital planning (stage 2 provincial process, new regional facilities), operational systems (HIS optimization, accessibility compliance, geographic logistics for cost savings). FIN is secondary due to explicit financial health goal and cost-saving emphasis. The governance/management structure review could suggest GOV, but in context it appears to be an operational efficiency initiative rather than board-level governance reform.",ok
973_3,973,3,Safety First,PAT,WRK,high,full,"Primary theme is PAT due to explicit focus on patient safety and quality improvement projects. Secondary theme is WRK due to substantial staff safety emphasis in description and staff-focused actions (incident management training, staff wellness/mental wellbeing). Patient flow action supports PAT primary.",ok
973_4,973,4,Build Organizational Capability & Capacity,WRK,NA,high,full,NA,ok
973_5,973,5,Financial Health,FIN,INF,high,full,"Primary FIN: core focus on operating surpluses, cost control, financial accountability, and fundraising. Secondary INF: explicit reinvestment goal in technology, equipment, and infrastructure; physical infrastructure optimization mentioned in actions.",ok
974_1,974,1,Operational Excellence & Sustainability,INF,FIN,medium,name_only,"Direction name suggests both operational efficiency (INF) and financial sustainability (FIN). Assigned INF as primary since 'Operational Excellence' leads the label and typically encompasses process optimization, efficiency, and internal operations. FIN as secondary given 'Sustainability' commonly refers to financial health in hospital contexts. Low confidence due to name-only classification; actual content could shift this significantly.",ok
974_2,974,2,Accountability to High Quality Care,PAT,NA,medium,name_only,"Direction name clearly signals quality care focus, which aligns with PAT (patient experience & quality). However, 'accountability' could suggest governance (GOV) or organizational culture (ORG). Without description or actions, defaulting to PAT as quality care is the substantive focus, while accountability is the 'how'. Would benefit from additional context to confirm.",ok
974_3,974,3,Wellbeing & Engagement,WRK,NA,medium,name_only,"Direction name strongly suggests workforce focus (staff wellbeing and engagement). However, without description or actions, cannot rule out patient engagement interpretation. In hospital strategic planning context, 'Wellbeing & Engagement' most commonly refers to staff/workforce initiatives, hence WRK classification.",ok
974_4,974,4,Collaborative Community Partnerships,PAR,NA,high,name_only,Clear fit for Partnerships & Integration based on direction name. 'Collaborative Community Partnerships' directly indicates external collaboration and community relationships. No description or actions available to assess potential secondary themes or nuance.,ok
974_5,974,5,Innovation & Digital Enablement,INN,NA,medium,name_only,Direction name clearly indicates digital transformation and innovation focus. Confidence is medium rather than high due to absence of description and actions to confirm scope and rule out substantial secondary themes like operational efficiency (INF) or workforce digital enablement (WRK).,ok
975_1,975,1,Inspire and invest in a diverse Team THP,WRK,EDI,high,full,"Primary WRK: Core focus on workforce culture, well-being, retention, engagement, and professional development. Secondary EDI: Substantial emphasis on equity, diversity, and inclusion as a distinct strategic component with specific actions around representation in leadership and creating an inclusive environment.",ok
975_2,975,2,Deliver the highest quality care,PAT,INN,high,full,"Primary is PAT: core focus on patient-centred care, quality improvement, evidence-based practice, and patient outcomes/experiences. Secondary is INN: substantial emphasis on digital innovation, analytics, and AI as enablers of care delivery. Equity mentioned but serves patient experience rather than being a standalone EDI focus.",ok
975_3,975,3,Partner for a seamless health system,PAR,INN,high,full,"Primary theme is PAR: core intent is system integration and community partnerships ('partner to build', 'working with partners', 'community-based hubs'). Secondary theme is INN: digital enablement and AI-powered solutions are substantial means to achieve the partnership goals, not just mentioned in passing. Access improvements are outcomes of the partnerships rather than the strategic intent itself.",ok
975_4,975,4,Shape a healthier community for all,RES,INN,high,full,"Primary RES: Strong emphasis on research programs, evidence generation, and academic mission through Institute for Better Health. Secondary INN: Substantial focus on innovation, AI, emerging technologies, and scaling solutions. Education component is academic/learner-focused (teaching hospital role) rather than staff development, supporting RES classification.",ok
976_1,976,1,"Transform our corporate culture and approaches to embrace research as an integral part of, and an inherent benefit to, Sinai Health",RES,ORG,high,full,"Primary RES: Core intent is transforming into a 'research hospital' where research is operationally embedded in care delivery, with specific actions around research governance, data infrastructure, and patient recruitment into research. Secondary ORG: Substantial focus on cultural transformation and organizational maturation to support this shift — moving from 'hospital with research institute' to 'research hospital' requires fundamental organizational culture change and operational integration across corporate functions.",ok
976_2,976,2,"Structure and organize the Sinai Health Research enterprise, to recognize, support and celebrate all researchers and programs at Sinai Health",RES,ORG,high,full,"Primary RES: Core focus is structuring the research enterprise across discovery/translational, clinical, and population health domains, establishing research appointments, and organizing research institutes. Secondary ORG: Significant organizational restructuring component — creating overarching entity, establishing unified systems, aligning researchers to domains — represents institutional reorganization beyond pure research activity.",ok
976_3,976,3,"Attract, support, and retain top research talent, to continue to advance our scientific leadership on the global stage",RES,WRK,high,full,"Primary RES: Core focus on research talent (PIs, clinician-scientists, trainees), scientific leadership, research domains, and academic mission. Secondary WRK: Substantial emphasis on recruitment, retention, career development, compensation, work-life balance, and professional development for research personnel — workforce strategies applied to the research community.",ok
976_4,976,4,"Catalyze collaboration across Sinai Health Research, to amplify our scientific and patient impact",RES,INN,high,full,"Primary RES: Core focus on research collaboration, interdisciplinary research communities, research programs, and leveraging research assets (biobanks, data repositories, technology platforms). Secondary INN: Substantial emphasis on innovation development and validation (diagnostics, therapeutics), technology platforms, and translating research into healthcare innovations.",ok
976_5,976,5,"Enhance, align and streamline research administration and operations, to propel research, innovation and clinical trial programs",RES,INN,high,full,"Primary RES: Core focus on research administration, operations, and supporting scientists/researchers. Secondary INN: Substantial emphasis on innovation infrastructure, technology transfer, IP protection, and commercialization pathways. The direction fundamentally serves the research enterprise while building innovation capacity.",ok
976_6,976,6,"Renew and plan for expansion of Sinai Health's research infrastructure, to ensure our facilities represent and continue to enable cutting-edge science",RES,INF,high,full,"Primary RES: Core focus is research infrastructure to enable cutting-edge science, scientific platforms, biobanking, and clinical research capacity. Secondary INF: Substantial emphasis on physical facilities planning (new research building), infrastructure renewal, and technology platforms as operational assets. The direction is fundamentally about advancing the research mission through infrastructure investment.",ok
976_7,976,7,"Maximize Sinai Health's research identity and recognition, thereby elevating the presence and reputation of our researchers",RES,NA,high,full,"Clear research focus on building research identity, brand, and recognition. While communication is heavily featured, it serves the research mission (promoting research activities, researcher recognition, research brand). All actions support elevating the research enterprise and researcher profiles, not general organizational communication.",ok
976_8,976,8,"Enhance and strategically bolster the financial sustainability of Sinai Health Research, to secure the future of our research and innovation programs",FIN,RES,high,full,"Primary theme is clearly FIN — the direction's explicit focus is financial sustainability of research programs through diversified revenue streams (philanthropy, corporate partnerships, grants, industry contracts). Secondary theme is RES because the financial strategies are specifically designed to sustain and advance the research mission. The direction is fundamentally about securing financial resources (FIN) to support research activities (RES).",ok
976_9,976,9,"Lead the development of local and global partnership networks, to advance science and improve care through collaborative knowledge generation",RES,PAR,high,full,"Primary RES: Core focus is advancing science, research contributions, collaborative knowledge generation, and research networks. Secondary PAR: Substantial emphasis on building partnerships (U of T, TAHSN, community organizations, international entities) as the mechanism to achieve research goals. Patient engagement here is specifically for research participation, not general patient experience.",ok
978_1,978,1,Assurer la qualité de l'expérience de chaque patient,PAT,ACC,high,full,"Primary theme is clearly patient experience and quality (quality culture, evidence-based practices, patient-centered care, patient experience sharing, accreditation readiness). Secondary theme is access and care delivery (rapid access to specialized care for chronic diseases, home care coordination, integrated team-based care). Financial management action present but serves the broader patient quality goal rather than being a primary strategic intent.",ok
978_2,978,2,"Nourrir notre passion pour les soins, la gestion et l'apprentissage",WRK,NA,high,full,"Clear workforce focus: psychological safety, staff well-being, safety culture, multidisciplinary training, and leadership development. All actions center on employee experience and organizational culture for staff.",ok
978_3,978,3,Améliorer la santé de nos collectivités grâce à des partenariats et l'innovation,PAR,INN,high,full,"Primary theme is PAR based on explicit focus on partnerships with ÉSO FLA and regional collaboration. Secondary theme is INN due to substantial emphasis on digital health system (Lumeo) optimization, clinical informatics team development, and data-driven decision-making. The CAR-T therapy excellence domain could suggest RES, but in context it appears more about service delivery innovation than research programs.",ok
978_4,978,4,Propulser le CSSK à titre de centre de recherche et d'éducation par excellence,RES,NA,high,full,"Clear research and academic mission focus: clinical learner placements (nursing, paramedic, medical students, residents), enhanced research activities leading to discoveries, national recognition for research excellence. All core RES concepts strongly represented.",ok
978_5,978,5,"Faire progresser l'équité, l'inclusion et la diversité et faire la promotion de la lutte contre le racisme afin d'obtenir de meilleurs résultats pour les patients, leurs familles, les prestataires et le personnel",EDI,NA,high,full,"Clear EDI focus: equity, inclusion, diversity, anti-racism, cultural safety. Direction explicitly targets better outcomes through EDI lens for patients, families, providers, and staff. Integrated inclusion framework reinforces primary theme. No substantial secondary theme present.",ok
979_1,979,1,Population Health and Equity,EDI,RES,high,name_description,"Primary theme is EDI based on explicit focus on health equity, matching services to diverse community needs, and addressing healthcare challenges through an equity lens. Secondary theme is RES due to stated ambition to be 'a national leader in health equity research and education' and use of 'evidence-based approach' and 'population data'. The research component is substantial enough to warrant secondary classification.",ok
979_2,979,2,System Integration and Transformation,PAR,ACC,high,name_description,"Primary theme is PAR due to explicit focus on working with partners, Ontario Health Team collaboration, sharing resources across organizations, and playing a leading role in system-level collaboration. Secondary theme is ACC because the ultimate goal is improving patient access and seamless care transitions through these partnerships. The integration work is fundamentally about interorganizational relationships (PAR) to achieve better access and care delivery (ACC).",ok
979_3,979,3,Research and Education,RES,EDI,high,name_description,"Primary RES: Core focus on research programs, academic spaces, training healthcare professionals, expanding academic networks. Secondary EDI: Explicit mention of Population Health and Equity objectives and addressing Scarborough's critical health needs (equity-focused community).",ok
979_4,979,4,Quality and Patient Safety,PAT,INN,high,name_description,"Primary theme is clearly patient-centred care, quality improvement, and patient safety. Secondary theme INN assigned due to explicit mention of 'innovative technologies' to deliver quality care. System integration mentioned but serves quality goals rather than partnership goals. Cultural/physical/mental safety spaces support patient experience focus.",ok
979_5,979,5,People and Culture,WRK,NA,high,name_description,"Clear workforce focus: recruitment, retention, staff support, inclusion, safety culture, wellness, skills development, and workplace empowerment. Technology mentioned as enabler for staff support, not as digital transformation goal. No secondary theme warranted despite mention of quality care — that is the outcome of workforce excellence, not a separate strategic intent here.",ok
980_1,980,1,Integrated care for urban communities,ACC,PAR,high,full,"Primary theme is ACC: core focus on seamless care integration, care journey, and care delivery model. Secondary theme is PAR: substantial emphasis on partnerships, collaboration with external partners, and system integration across province/country. The Care Experience Institute and data analytics serve the integration goals.",ok
980_2,980,2,Providing leadership in health equity,EDI,PAR,high,full,"Primary EDI: Core focus on health equity, marginalized populations, vulnerable people, and disadvantage. Secondary PAR: Substantial emphasis on partnerships to connect people to care and supports across services and community. Research mentioned is applied to equity and advocacy goals, not as academic mission.",ok
980_3,980,3,Leading in world-class specialty care,PAT,RES,high,full,"Primary theme is PAT based on patient-centred care experiences, patient empowerment throughout care journey, and shaping care around individual needs. Secondary theme is RES due to explicit focus on creating/evaluating new treatments, world leadership in specialty programs, and attracting top talent in academic fields — hallmarks of research and academic mission at a teaching hospital.",ok
980_4,980,4,Joy in work for our people,WRK,NA,high,full,"Clear workforce focus on staff experience, engagement, psychological safety, and meaning in work. The final action on research translation might suggest RES, but in context it refers to building staff capacity for knowledge translation — a professional development activity — which remains within WRK.",ok
980_5,980,5,Impactful research and innovation,RES,INN,high,full,"Primary RES: Core focus on research programs, knowledge generation, academic leadership, and researcher career support. Secondary INN: Substantial emphasis on AI/analytics deployment and innovation translation to care delivery. Research-to-practice bridge and evidence-driven innovation justify dual classification.",ok
980_6,980,6,Reimagining teaching and learning,RES,INN,high,full,"Primary RES: Core focus on health education, teaching culture, and academic mission. Secondary INN: Substantial emphasis on technology-enabled teaching methods (simulation, AI, real-time data). Teaching hospital context reinforces academic mission focus.",ok
